INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,BANKNIFTY ,30/12/2025,00056300.00,CE      ,00003165.55,00003165.55,00003165.55,00003165.55,000000000000385,              035,              001,              001,        2081294.25,         110794.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00056300.00,PE      ,00000163.00,00000163.00,00000145.00,00000145.00,000000000001855,              420,              012,              011,       23712487.75,          66487.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00056500.00,CE      ,00002800.00,00003033.05,00002800.00,00002999.55,000000000016485,            16065,              459,              388,      955640155.75,       47967655.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00056500.00,PE      ,00000227.80,00000227.80,00000155.05,00000158.55,000000000091525,           100555,             2873,             1696,     5698535214.75,       17177714.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00056700.00,CE      ,00002790.05,00002790.05,00002790.05,00002790.05,000000000000630,              035,              001,              001,        2082151.75,          97651.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00056700.00,PE      ,00000225.00,00000225.00,00000178.00,00000179.20,000000000007000,             6405,              183,              079,      364373696.75,        1210196.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00056900.00,CE      ,00002665.50,00002683.00,00002665.50,00002671.50,000000000000525,              105,              003,              003,        6255005.75,         280505.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00056900.00,PE      ,00000244.00,00000244.00,00000197.35,00000203.65,000000000005810,             3920,              112,              060,      223867225.75,         819225.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057100.00,CE      ,00002477.90,00002477.90,00002477.90,00002477.90,000000000000630,              035,              001,              001,        2085226.50,          86726.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00057100.00,PE      ,00000304.65,00000304.65,00000227.30,00000230.45,000000000006545,             7770,              222,              113,      445564281.75,        1897281.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057300.00,CE      ,00002289.40,00002292.85,00002289.40,00002292.85,000000000002240,              070,              002,              002,        4171378.75,         160378.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057300.00,PE      ,00000322.30,00000322.30,00000259.30,00000262.45,000000000008995,             6335,              181,              082,      364712906.25,        1717406.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00057500.00,CE      ,00002070.00,00002189.60,00002045.05,00002150.00,000000000025445,            12040,              344,              187,      717853300.50,       25553300.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00057500.00,PE      ,00000375.00,00000380.35,00000290.20,00000296.60,000000000104720,           233870,             6682,             2738,    13522488134.75,       74963134.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057700.00,CE      ,00001983.75,00001983.75,00001983.75,00001983.75,000000000003640,              035,              001,              001,        2088931.25,          69431.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00057700.00,PE      ,00000390.00,00000412.10,00000327.20,00000333.35,000000000059255,            71295,             2037,              607,     4138178143.75,       24456643.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057900.00,CE      ,00001854.00,00001864.05,00001787.90,00001864.05,000000000003080,              245,              007,              006,       14630435.75,         444935.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057900.00,PE      ,00000440.00,00000440.00,00000372.10,00000375.80,000000000008960,            11655,              333,              138,      679544519.50,        4720019.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00058100.00,CE      ,00001500.00,00001732.40,00001500.00,00001687.25,000000000003185,             2100,              060,              043,      125516146.00,        3506146.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00058100.00,PE      ,00000556.50,00000556.50,00000419.50,00000425.25,000000000007840,            11760,              336,              151,      688802787.75,        5546787.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00058300.00,CE      ,00001390.45,00001587.55,00001390.45,00001546.65,000000000004410,            10920,              312,              161,      653319019.50,       16683019.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00058300.00,PE      ,00000630.95,00000630.95,00000472.00,00000477.25,000000000014140,            17115,              489,              232,     1006611805.50,        8807305.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00058500.00,CE      ,00001248.00,00001461.70,00001209.95,00001398.60,000000000291620,           320740,             9164,             4619,    19209480820.25,      446190820.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00058500.00,PE      ,00000718.10,00000718.15,00000523.05,00000537.35,000000000403480,           436485,            12471,             6231,    25782465807.00,      248093307.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00058700.00,CE      ,00001129.55,00001321.60,00001109.75,00001278.95,000000000017465,            39760,             1136,              671,     2383991564.50,       50079564.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00058700.00,PE      ,00000818.80,00000818.80,00000598.00,00000608.50,000000000013300,            24360,              696,              463,     1446171662.25,       16239662.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00058900.00,CE      ,00001000.00,00001195.90,00001000.00,00001161.15,000000000008680,            32060,              916,              664,     1925119351.75,       36785351.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00058900.00,PE      ,00000832.00,00000845.70,00000675.60,00000686.00,000000000021455,            49980,             1428,              873,     2979849111.75,       36027111.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059100.00,CE      ,00000882.10,00001076.20,00000882.10,00001040.75,000000000005215,            12355,              353,              205,      742973547.75,       12793047.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059100.00,PE      ,00000911.75,00000923.65,00000752.55,00000766.50,000000000005145,            10745,              307,              161,      643651970.50,        8622470.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00059300.00,CE      ,00000778.65,00000965.35,00000778.65,00000931.40,000000000005250,            14385,              411,              256,      866265751.75,       13235251.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059300.00,PE      ,00000985.00,00000985.00,00000826.50,00000841.05,000000000004935,            12985,              371,              220,      781483937.50,       11473437.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00059500.00,CE      ,00000702.15,00000862.95,00000687.20,00000831.30,000000000083405,            98805,             2823,             1748,     5959297135.75,       80399635.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059500.00,PE      ,00001123.45,00001132.30,00000923.50,00000951.10,000000000028350,            58590,             1674,             1053,     3543619885.75,       57514885.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059700.00,CE      ,00000603.60,00000758.75,00000603.60,00000734.25,000000000003395,             9660,              276,              141,      583706012.75,        7004012.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059700.00,PE      ,00001084.00,00001090.00,00001057.95,00001057.95,000000000000735,              175,              005,              004,       10636445.75,         188945.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059900.00,CE      ,00000582.00,00000666.45,00000582.00,00000655.80,000000000001155,             5285,              151,              067,      319985181.25,        3413681.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00059900.00,PE      ,00001200.00,00001202.50,00001163.50,00001163.50,000000000000315,              210,              006,              005,       12828784.50,         249784.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00060100.00,CE      ,00000621.45,00000621.45,00000580.00,00000600.75,000000000000105,              210,              006,              002,       12747152.25,         126152.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00060100.00,PE      ,00001308.90,00001308.90,00001294.35,00001294.35,000000000000245,              105,              003,              002,        6446916.00,         136416.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00060300.00,PE      ,00001433.20,00001433.20,00001433.20,00001433.20,000000000000560,              035,              001,              001,        2160662.00,          50162.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00060500.00,CE      ,00000350.00,00000456.25,00000350.00,00000434.80,000000000059255,            82005,             2343,             1497,     4996346456.50,       35043956.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00060500.00,PE      ,00001650.00,00001650.00,00001527.20,00001541.15,000000000008295,            13195,              377,              210,      819259670.25,       20962170.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00060700.00,PE      ,00001712.70,00001712.70,00001710.45,00001710.45,000000000000735,              070,              002,              002,        4368810.25,         119810.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00060900.00,CE      ,00000318.55,00000341.25,00000309.05,00000327.65,000000000004200,             5145,              147,              050,      314998827.50,        1668327.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00060900.00,PE      ,00001860.10,00001860.10,00001856.75,00001857.30,000000000002170,              175,              005,              005,       10982651.75,         325151.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00061100.00,PE      ,00001995.00,00001995.00,00001995.00,00001995.00,000000000000245,              035,              001,              001,        2208325.00,          69825.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00061300.00,PE      ,00002172.95,00002172.95,00002172.95,00002172.95,000000000000245,              035,              001,              001,        2221553.25,          76053.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00061500.00,CE      ,00000151.85,00000219.75,00000149.70,00000205.50,000000000052990,            94325,             2695,             1351,     5820005299.50,       19017799.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00061500.00,PE      ,00002350.00,00002350.00,00002300.00,00002310.00,000000000000490,              245,              007,              007,       15635550.00,         568050.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00061700.00,PE      ,00002506.00,00002506.00,00002506.00,00002506.00,000000000000105,              035,              001,              001,        2247210.00,          87710.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00061900.00,CE      ,00000144.60,00000148.10,00000142.85,00000147.00,000000000001645,             1645,              047,              010,      102062670.50,         237170.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00061900.00,PE      ,00002678.65,00002678.65,00002678.65,00002678.65,000000000000105,              035,              001,              001,        2260252.75,          93752.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00062100.00,PE      ,00002854.20,00002854.20,00002854.20,00002854.20,000000000000140,              035,              001,              001,        2273397.00,          99897.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00062300.00,PE      ,00002989.45,00003001.90,00002989.45,00002995.80,000000000000140,              210,              006,              006,       13712116.25,         629116.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00062500.00,PE      ,00003211.90,00003211.90,00003211.90,00003211.90,000000000000280,              035,              001,              001,        2299916.50,         112416.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00062700.00,PE      ,00003392.55,00003392.55,00003392.55,00003392.55,000000000000210,              035,              001,              001,        2313239.25,         118739.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00062900.00,PE      ,00003572.80,00003572.80,00003572.80,00003572.80,000000000000070,              035,              001,              001,        2326548.00,         125048.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00063100.00,PE      ,00003754.85,00003754.85,00003754.85,00003754.85,000000000000070,              035,              001,              001,        2339919.75,         131419.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00063300.00,CE      ,00000065.85,00000065.85,00000035.00,00000039.85,000000000000070,              245,              007,              007,       15519738.50,          11238.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00063300.00,PE      ,00003929.20,00003929.20,00003912.10,00003920.65,000000000000035,              070,              002,              002,        4705445.50,         274445.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00063500.00,PE      ,00004165.45,00004165.45,00004165.45,00004165.45,000000000000070,              035,              001,              001,        2368290.75,         145790.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00064500.00,CE      ,00000028.00,00000034.15,00000024.70,00000031.90,000000000033285,            16555,              473,              245,     1068312110.25,         514610.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00064500.00,PE      ,00005121.00,00005125.00,00005086.30,00005112.10,000000000000175,              140,              004,              003,        9746005.50,         716005.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00050500.00,PE      ,00000028.00,00000028.00,00000028.00,00000028.00,000000000001260,              030,              001,              001,        1515840.00,            840.00
